Soil_Moisture,Rainfall,Temperature,Humidity,pH_Level,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Crop_Height,Yield_Per_Hectare,Irrigation_Frequency,Seed_Rate,Pesticide_Usage,Weed_Infestation,Harvest_Time,Fertilizer_Usage,Soil_Type,Irrigation_Type,Crop_Type,Yield
60.60671343,29.63867811,83.84567538,24.15120986,45.06916801,15.8673522,86.05965691,82.49528001,95.418738,35.61100391,86.20904796,42.89087433,52.72740888,16.61984258,16.58172158,51.78222904,Loamy,Sprinkler,Cereal,388.2100283
96.18627561,88.6664596,78.40314116,72.15604679,76.74427178,14.49302371,64.19388755,75.79682936,99.07508193,82.84996395,61.39255521,16.48332325,44.58525116,35.86740554,61.49895342,57.33773425,Clay,Sprinkler,Vegetable,742.1851512
25.77726481,32.47020575,14.38896869,56.20910474,44.77990158,20.4001029,50.85396656,51.69066737,53.57478227,26.74905057,67.02691935,41.45346795,27.36540932,61.26018982,61.80613755,37.36538309,Loamy,Drip,Cereal,225.313467
72.10044017,33.69226119,85.93559134,68.55458709,39.72647579,16.42303125,46.71418339,39.15452081,52.1273459,36.07836418,26.87313977,71.18120811,23.19058025,38.66969238,44.53455795,60.36294899,Loamy,Sprinkler,Vegetable,455.8530391
28.08403198,10.05880517,49.42396683,90.07186713,63.58201503,78.4502304,54.75209322,64.78574343,68.04673937,26.55529355,84.5795624,73.2471917,81.27068065,47.61892218,47.89188051,47.8750143,Loamy,Flood,Vegetable,176.8856511
58.2244916,88.36021307,40.8155611,49.63911136,88.49840761,53.70095821,13.63949481,88.86009638,60.00712815,70.67891443,88.11817952,96.85001885,51.8505969,74.15296814,82.01182248,43.32832194,Loamy,Sprinkler,Cereal,556.1578222
18.70088047,81.33353319,59.18287249,91.10598609,14.28248733,40.86028822,90.35140208,89.53997124,67.06792519,71.76124253,57.09948343,50.82771083,81.12882209,10.83401465,35.26063392,34.66704147,Loamy,Drip,Vegetable,329.8279033
50.53338426,66.45960416,18.22179185,77.56021129,44.69233912,47.65320191,99.84728402,19.76485106,88.6599483,68.72589935,92.13019947,66.91920246,73.36747323,34.87541897,88.42634123,43.46958337,Sandy,Flood,Fruit,453.1446268
78.0546996,77.52391875,78.09818944,53.97444333,24.24166676,93.6052062,26.33384124,48.55152554,77.16755525,47.40413202,86.03457625,58.52717837,27.45063229,22.81350194,90.67089737,43.93107991,Sandy,Flood,Fruit,618.3545962
41.28143718,23.68437107,62.41915692,64.28999221,72.58188257,91.96766315,20.83446683,51.82497606,54.71896525,19.01539065,75.8191759,23.55567041,55.92765378,21.48482645,68.5557374,38.04982364,Sandy,Sprinkler,Cereal,282.685009
69.8420552,51.24912351,26.79310872,39.30230193,19.51521044,74.41088321,22.92197171,97.98538308,51.56780131,92.00526261,76.06683241,51.50822249,49.96149674,96.31361948,79.55719423,54.73648894,,Drip,Cereal,499.8916715
81.59049647,41.60974486,26.94089798,98.52375698,69.83269827,89.62141397,69.49243524,71.01982137,67.56415737,55.69578676,19.48541266,59.03516392,48.14861555,43.89042984,65.16527755,51.47059108,,Drip,Cereal,539.7485166
93.44600375,18.43988736,26.58237864,70.06160467,35.75627837,38.76832248,69.52967546,46.65217755,,46.62749754,34.37524339,95.56746454,58.83139443,57.43797264,57.27332024,59.80774026,Clay,Sprinkler,Fruit,527.5482458
31.11778737,53.75174367,15.13021488,13.94621672,27.90251324,44.29983934,86.31317461,12.34520974,51.20014161,62.99424039,16.01624978,42.9885149,98.3873711,76.04396984,97.00099788,57.14809186,Loamy,Flood,Vegetable,335.0453258
45.93843242,92.86656853,62.90186044,39.39597152,94.2717302,65.23409637,77.66437496,60.88466441,11.46753116,27.35113922,10.78130883,98.20891928,83.16105379,14.27027274,35.43894678,43.59822413,Clay,Flood,Fruit,508.7791688
23.7174412,13.60532071,85.63133598,66.09829904,11.66721191,66.12633526,50.4720706,18.64683781,25.66577237,21.92939012,24.24785782,58.80700666,91.33411885,31.69203747,23.8735852,46.8593671,Loamy,Flood,Vegetable,162.8507158
99.32351519,36.23148221,11.57483926,15.069995,49.39995447,53.35298542,65.15698254,85.10049616,53.9662276,46.49726993,89.24384644,31.8222319,12.66756249,84.89330086,35.87368268,42.5456573,Loamy,Sprinkler,Vegetable,605.3750237
93.43008711,28.67868426,14.41041805,12.14957722,11.94642932,46.05920636,71.94562033,77.72667945,84.03881131,30.44986247,31.58866531,27.24979483,22.63027301,87.57915519,65.31630475,34.03495928,Loamy,Flood,Cereal,553.61175
58.59614173,31.43319883,61.5493249,50.50218156,53.52337433,98.75622804,56.14628233,51.44582439,35.08543061,31.98612651,97.31385663,22.75254255,17.62872942,43.56558286,26.66650943,53.83656137,Loamy,Flood,Cereal,393.4452054
85.78299649,91.75910967,83.75461168,39.94211617,55.094264,83.90112635,52.8085886,48.62897016,57.03790898,90.3260339,63.75618996,50.76395835,33.69079046,43.73754397,91.79326389,51.65807951,Clay,Sprinkler,Cereal,708.055063
56.88621795,52.12621488,39.40650015,49.44687472,38.94962243,49.14821781,68.05877011,90.7605069,41.04658763,57.76832595,31.35326389,11.97337868,49.77032428,78.12071894,46.99219606,43.91738841,Loamy,Flood,Fruit,440.3492578
66.12271192,51.96694716,41.46529589,33.64239789,21.89455998,75.45632295,60.17270941,35.96125154,19.43235906,53.51221579,54.74177231,50.0540755,67.78479229,36.55632041,86.49665905,58.05354679,Loamy,Sprinkler,Fruit,493.1186897
18.02119889,78.45180782,63.67118477,24.82459722,43.8748784,34.26055239,67.95480748,32.41179659,96.24686348,72.05316344,29.71853404,98.95642229,55.07481397,20.5384673,32.43128901,46.6033743,Sandy,Drip,Fruit,330.4678051
77.97433784,23.90429836,34.67916002,72.02290213,70.50366459,19.01523936,65.15692966,94.52776895,86.92064832,95.63933023,98.55762024,70.30961162,91.28655234,33.17819052,38.18515196,62.32749883,Loamy,Drip,Cereal,469.3673735
21.49421353,53.85388187,12.39475295,56.31140046,80.41562278,41.7187923,74.72769045,82.83212531,17.0643182,20.0978708,86.25384855,78.38075091,94.5870363,44.86102585,15.33010575,48.45432772,Loamy,Sprinkler,Cereal,275.1342793
84.34608672,48.69866927,76.17056663,28.01387901,57.76755421,46.26755201,67.85231579,83.85630338,74.78085362,85.01811104,12.36149099,20.71048516,24.71688561,14.69842386,33.1990923,37.05263508,Loamy,Sprinkler,Vegetable,566.0592375
80.38252789,63.72196215,66.30849216,38.76304836,63.0850955,11.48834121,56.77682378,27.56744328,41.28219139,62.56172619,95.29984283,52.57907753,86.76216282,53.08122288,54.12824371,65.22533038,Loamy,Sprinkler,Vegetable,590.7759875
73.7870228,99.96019329,62.26803992,63.26271169,28.0554734,83.33128015,71.36171302,22.89663923,99.53648264,23.15488184,74.89585966,35.76007909,53.35499836,76.60067615,95.1523226,53.65427114,Loamy,Flood,Cereal,666.6882852
13.25443425,79.25040047,76.75157161,16.50064134,35.85972999,42.32740622,50.45337687,12.34265948,37.21586678,36.74343868,17.41431268,90.46877752,50.79965242,56.237063,45.00126765,40.53325384,Loamy,Flood,Fruit,307.9277528
37.28155204,45.80791327,70.77077538,23.27077083,24.5706049,62.23763492,31.75041034,31.3337358,31.48646008,53.41252748,70.35739717,26.31632248,80.64454136,16.47058065,67.57694915,45.97704241,Clay,Sprinkler,Cereal,330.5459966
,84.4797747,28.52937894,16.59210437,32.4365815,16.65668685,10.12763981,79.67714425,61.11014935,72.20594301,68.22340282,51.28599944,18.38264581,49.61346682,48.49391057,41.70464716,Clay,Sprinkler,Fruit,427.1316305
42.41227667,25.3637527,41.72329422,,30.23981022,25.74971459,60.39677324,31.60345769,85.1613547,31.83463153,29.69098712,62.92429465,89.42438147,73.80141472,14.21126657,59.91222183,Loamy,Flood,Cereal,281.0122754
17.88784721,12.74173177,21.34991275,77.71683099,56.75039078,90.07243528,63.15897039,75.61929552,27.32669846,58.13909339,78.260203,56.26369824,70.37770191,15.22869886,55.31793633,29.17818024,Clay,Flood,Cereal,124.0918279
94.32620407,28.40035352,21.68713121,77.79816387,60.64198802,64.78187751,97.48440683,32.67174388,73.84624927,71.62044647,17.8358233,84.72191752,88.77354469,15.38624708,15.9322282,52.78296046,Sandy,Sprinkler,Vegetable,560.2483337
59.84220166,40.63704005,70.85761717,74.46928091,95.04526787,95.52556452,42.53305007,45.57632482,15.52659248,50.38666758,54.05006631,30.83078542,99.50298199,43.35412629,89.53299321,32.82028833,Sandy,Flood,Fruit,427.2670555
37.49718796,55.95226817,87.27400963,70.24468813,27.60135824,99.8875031,45.47199185,98.48460609,92.70412688,87.6723365,10.89308864,43.96519994,56.62040071,27.54675677,77.77332658,31.14661215,Loamy,Flood,Fruit,356.8832849
45.72833654,65.36162265,96.64593255,52.92927238,67.75081391,43.46741038,28.16196232,32.03305582,17.29674245,88.25131926,97.186374,81.28758669,18.39359781,94.13027122,44.07863241,54.10549731,,Drip,Cereal,432.3665222
50.24822865,91.95451455,66.55124058,67.80503472,83.55333421,36.89227577,16.34808657,43.87335646,92.28082387,52.36220959,77.64072686,57.52642706,24.98714766,62.32092434,67.61967996,37.89499965,,Sprinkler,Vegetable,517.6515761
64.05349,55.88686086,26.5691191,13.45253993,60.42173174,87.25204496,79.55240436,37.09784624,54.17265245,97.56331394,24.29668685,46.19056471,39.12564183,35.85928595,20.08253398,56.97264545,,Sprinkler,Cereal,486.8812913
,55.11480802,19.50853109,65.93179804,32.95032873,99.87502843,32.47129579,19.86624877,50.32820015,16.80265832,40.7506636,12.64982633,19.31976479,73.42990562,73.22994883,59.64140949,Loamy,Flood,Cereal,454.4858635
92.74527759,14.52187088,83.15658744,80.0089935,33.6295207,66.66771108,64.80143749,54.09047279,97.59763716,10.30261405,24.450614,77.80468816,83.38076435,43.74361462,84.04591681,45.52921983,Sandy,Drip,Fruit,508.9877006
54.72671346,13.14203974,62.08808287,55.03225243,13.53277478,81.56266503,71.8995732,44.0821597,99.13457599,44.26014374,78.99557177,97.49638702,36.71810659,21.89040799,83.95710837,54.88588098,,Sprinkler,Cereal,309.0344661
99.29422133,59.60439657,65.64565189,42.17619956,37.48998039,80.35712729,52.41130186,72.53983772,68.51603134,64.09873552,15.30066929,65.82583085,97.82975692,31.35090069,35.58497929,64.73592593,Loamy,Sprinkler,Vegetable,679.2335015
86.6282462,49.43607519,80.33158799,34.96840613,77.01433111,41.98057374,88.87169017,83.58350923,21.44073627,66.62801417,85.636599,87.08870986,73.23322887,67.8472556,33.73715757,40.41621328,Loamy,Flood,Cereal,582.1365299
28.76594629,85.52623555,73.2949505,67.85218451,14.27659815,61.68433422,49.94153569,58.9824743,55.55530771,52.88011627,94.7976705,56.51881689,25.60873332,14.66884954,56.92579191,58.61643697,Loamy,Sprinkler,Vegetable,398.0985904
93.75356932,24.46116262,85.10124276,72.35210788,29.73657543,84.97512471,35.64177607,12.89767799,57.62467909,21.23949819,70.89651485,30.85128689,52.84383822,34.5420136,97.09949457,42.22040381,Sandy,Flood,Fruit,534.2932348
20.47297581,12.24744959,15.05925149,88.38708399,73.56092487,71.93024886,90.64139707,65.70301206,56.30017853,25.34477696,29.1668905,11.29978938,52.01957995,28.74803299,92.84706798,50.03415946,Clay,Drip,Fruit,142.5884649
83.57047376,50.41348911,77.27685731,40.81006742,80.43864065,11.90474326,87.54078558,14.9851657,61.25426547,86.69331855,42.40810862,68.80584408,54.32604925,28.10215996,42.36746336,43.7742513,Sandy,Drip,Cereal,563.6592479
44.25609641,31.37307011,86.57674816,,50.97865691,40.3035102,24.76359524,65.47206912,11.68522424,88.11200186,52.95158873,54.37979634,58.21220536,71.44861708,80.18465556,44.14407507,Sandy,Sprinkler,Vegetable,326.1106055
89.01768884,14.4652936,35.75215382,60.52202418,72.82669046,23.00281269,12.33649165,71.65269543,74.01045533,70.65086841,64.4162295,80.38883324,12.80557741,84.32352251,92.91859877,46.4038944,Loamy,Flood,Fruit,479.5720104
88.12510211,75.21384582,67.64025466,89.45528416,44.91569518,30.96749909,18.09870007,27.79908649,74.11548718,69.77961751,70.17967808,72.52141757,71.76710132,74.42799473,33.48338191,44.0084408,Clay,Drip,Vegetable,666.5410874
82.53328601,20.04337,38.27458575,57.50308975,24.39219205,91.49405297,35.78926587,83.74115338,20.39227977,63.79139152,59.87932438,98.91571314,53.84725978,68.11550342,84.72660846,48.68666045,Clay,Sprinkler,Fruit,476.554287
81.10273927,64.748755,96.21739598,56.58668456,45.83345442,13.320396,97.50338216,91.99766184,61.32154982,28.26332971,41.61825287,55.92813251,81.1868859,92.48065946,34.11060642,61.68625692,Loamy,Sprinkler,Fruit,594.6748021
,35.29447752,13.00812152,62.00893733,62.19710382,29.78206408,60.26645378,83.17782677,61.15250642,48.54256302,90.18255525,48.44573107,83.38146159,15.25531424,40.89539133,36.22606536,Clay,Sprinkler,Vegetable,289.4413909
17.28273547,25.61464453,62.18135594,77.43838196,95.32479537,37.8612417,43.59355588,37.45982712,71.42053782,72.63051863,17.32528522,35.80657205,30.74816098,25.07347774,27.89386218,54.28572731,Loamy,Flood,Vegetable,167.5086674
46.26821609,44.17763706,24.98531923,96.82214309,16.18758569,65.51956648,89.98444852,62.79787112,17.68579229,58.35270448,51.96304488,52.91751626,14.35806518,47.29661701,55.63718192,39.21606784,Loamy,Flood,Vegetable,359.1204309
25.61720635,82.13011986,74.09981847,16.62070188,55.66546845,58.06915211,50.78226983,92.33336343,66.38529765,11.67223006,79.80083546,88.55843303,73.29104705,43.52064792,85.89798048,39.82710278,Clay,Drip,Fruit,384.079556
72.545598,45.28842192,25.83012551,14.80911422,39.60278004,29.64425346,38.37147656,38.85982536,35.26767557,95.8201126,15.47853988,13.81957532,97.99865096,47.62464427,57.52469237,31.4479572,Clay,Flood,Vegetable,498.871437
41.14897539,77.56926843,31.18449357,94.37953037,55.74805248,24.78169605,94.70975759,83.802504,55.63026914,86.03344473,73.48016951,98.01100426,50.19921879,28.58094145,21.10960087,60.76486151,,Flood,Cereal,436.355158
97.80491808,21.29376671,54.49337299,57.6888063,12.15779026,31.31182311,86.45658996,10.85276181,79.59911974,33.44905127,83.77404605,99.39764749,33.36515286,23.4552984,32.6598339,47.58683151,Clay,Sprinkler,Vegetable,561.0165538
67.68748696,79.54942777,92.3351455,65.34127131,38.17228192,55.2276664,85.93015379,10.32820325,73.50813427,65.48130416,69.47481687,63.80392407,24.10047051,55.82739227,60.65756806,41.00979317,,Sprinkler,Fruit,571.7928086
,31.32399924,29.05429349,53.41812414,83.78813328,34.40600071,56.10562687,78.37404943,20.70127159,93.09154454,11.1643203,39.83897833,35.87010377,93.52472717,62.486871,51.29769094,Loamy,Drip,Vegetable,522.7370551
21.92722055,70.96538169,22.9816019,18.42917073,59.85475605,95.28422514,81.04945589,78.53028239,63.20663084,18.64099109,26.21233244,30.07440715,39.51275962,45.27725161,61.92153132,46.51021752,Loamy,Sprinkler,Vegetable,317.6203542
87.5813034,60.92033994,78.30791487,79.12804406,50.55242435,51.74786993,26.14180233,81.00794691,97.22048778,55.27265327,40.7901771,34.88413561,48.14872691,13.90178927,16.93031433,61.01337037,Loamy,Sprinkler,Vegetable,626.9649774
93.04814715,93.62302455,55.05575791,77.25021806,35.69725645,15.29164149,61.59006618,93.70241541,,51.06187233,31.03210321,14.50948839,68.98664109,73.55506086,77.83263034,39.82167422,Loamy,Sprinkler,Cereal,755.4318571
53.83557269,44.85902662,92.06066011,38.05329893,36.82382705,75.63397653,98.54613306,20.61156806,86.7616379,46.91845048,96.63869262,52.75998626,34.58467505,36.1994415,91.84853791,48.58624012,Sandy,Flood,Fruit,403.2350313
64.5627644,15.954867,23.19531014,37.56153207,44.47912902,39.59607594,36.18625875,30.87864865,73.22932725,85.2029748,68.64345227,15.15918438,14.58790871,32.05855066,55.9467053,58.50437913,Clay,Sprinkler,Cereal,370.1425725
,11.7239937,68.13351037,85.40572428,85.2013639,68.81400389,81.49170963,91.33524283,,44.2581532,36.72738616,74.66267933,43.59507504,39.18322006,74.69463581,39.34570747,Clay,Drip,Cereal,427.9109937
25.73547645,84.41727049,30.95912315,16.5121532,97.04918861,35.16349335,54.14305665,25.9512578,35.37624944,15.72969999,93.67277488,43.473651,87.00666545,75.14339715,92.26139428,45.3872953,Clay,Drip,Fruit,378.0196898
55.23094688,57.22620739,24.10843858,89.29946335,49.47898432,61.36693676,13.58251149,71.40063408,35.91000364,15.92539679,76.65347795,27.94282586,54.85163598,83.69374482,67.83604795,37.22394225,Loamy,Sprinkler,Fruit,448.2573392
45.8796725,79.77196467,71.50864736,33.09955209,45.40175549,79.49372543,78.6717458,,91.54175102,13.84701459,35.61464906,59.03682021,96.8305382,62.92504606,70.6893152,41.31642027,Sandy,Sprinkler,Vegetable,473.2479708
23.17365929,31.098304,63.43161579,63.3686273,86.18956982,93.52078676,25.171223,17.48743092,42.38488289,46.82308797,44.09934125,97.63833765,55.3259378,39.02308783,74.9263972,34.45745296,Sandy,Drip,Fruit,212.1031801
43.07809801,41.0575371,77.93447125,94.23947611,48.42147886,33.501443,66.83262104,35.67372957,,74.65656499,27.94859725,72.56179441,34.83089352,37.94304098,33.44522063,39.39362388,Clay,Flood,Vegetable,341.1063038
16.13550784,12.7093485,37.85163188,71.03102514,59.68163551,40.13712559,17.70977746,56.83349948,,28.33502157,97.39665984,54.25721651,27.39825975,21.18775149,62.44100872,36.90372526,Loamy,Sprinkler,Cereal,115.1380793
12.32307163,96.53430921,50.31744907,47.29868312,30.78474981,51.78397783,95.21806577,86.7115105,21.23359021,68.18216684,56.55668463,79.92228693,72.50720471,93.99709434,85.79576031,43.32125491,Clay,Drip,Vegetable,345.8300414
22.16496602,70.1081116,46.49245087,72.0580788,76.91522822,93.4457354,36.25514985,73.67846407,81.69366173,71.83796249,90.64510187,76.37288247,58.27431572,67.43254591,36.65464572,59.72090563,Loamy,Flood,Fruit,329.9883548
96.68036004,93.9884579,98.56805176,40.95816727,57.87894864,91.12481711,30.38182225,65.96948453,67.75717983,32.96819116,41.18497939,90.2561915,64.35990361,12.42771579,90.74534496,52.79967137,Clay,Drip,Vegetable,758.6922737
59.45765823,33.89467667,36.30240611,34.95325747,82.81310952,18.08904521,21.62227637,54.64296009,88.72538547,64.05018905,87.47574428,28.42020528,77.96141104,69.61303857,65.83437548,62.97137253,Clay,Flood,Cereal,398.2129781
96.9239945,65.03172501,36.53355145,99.70149501,80.2659457,21.87368432,95.1401974,36.88155854,80.63535248,71.6381506,14.84981636,87.29898186,75.33131178,50.24380818,48.08573663,46.1270059,Sandy,Drip,Fruit,683.4766927
48.92480905,71.06499715,41.90933879,77.57112081,29.35042914,54.59582596,74.07133682,20.73204202,20.09022835,51.99522605,98.38812858,37.09234783,13.90269702,97.53021667,66.08646653,41.02952864,Loamy,Drip,Fruit,465.4246921
38.06345198,38.57947302,60.81346732,68.02479796,74.40719955,19.59573455,76.74947998,46.81684311,44.29636088,40.30449376,92.08309303,94.6899035,82.23147148,83.71619423,46.16739151,48.72751923,Sandy,Flood,Vegetable,306.1629001
,86.32983115,32.70904698,,82.00489672,41.1022786,54.94641052,12.56666445,79.71042249,65.72363964,42.68826503,35.29586341,57.94329763,25.41841784,85.42320417,43.92475293,Sandy,Sprinkler,Vegetable,538.1251053
49.55605198,95.24453166,92.37609463,14.42447462,41.14965167,23.35468404,52.72550067,,47.56073259,98.00623786,79.72499488,93.41636888,45.25376777,74.8100007,53.40867221,54.10673667,,Drip,Vegetable,531.15116
19.50982158,89.63696059,33.91170084,12.79511884,25.53482016,67.24363196,19.90191187,48.92350383,97.51289363,48.41572684,77.70321338,96.7411643,58.37674836,53.70094035,91.10920238,34.95482914,Loamy,Sprinkler,Cereal,375.1141344
67.67436832,76.51602783,90.62341584,59.87631299,10.236894,95.45458886,60.3856986,47.67446671,76.21664049,45.25615867,91.11293174,23.09422217,65.12063036,26.83406473,55.88272728,49.27653602,Loamy,Drip,Cereal,574.7814244
29.44343643,34.97182118,19.31275573,78.58294489,50.58132878,99.70603933,32.22248456,13.98658879,11.3949925,51.78402122,37.6529483,97.70498949,23.45556789,72.88659166,69.43315507,65.03755438,Clay,Flood,Fruit,247.1303215
65.76291594,35.34544379,69.09064322,58.36412714,41.71894584,43.77170192,97.94307995,,89.19871224,16.85965541,51.89680048,17.71506716,47.56738558,59.26488208,99.79699789,40.78837024,Clay,Sprinkler,Fruit,438.1324208
68.51809832,96.70242884,91.62869666,85.67065647,59.94188504,63.91113734,81.6922846,,19.07243064,59.78469517,87.84996513,29.6711008,40.20275892,12.73364909,23.22692569,45.58890348,Clay,Flood,Cereal,632.1177776
,10.92560463,25.18744946,13.00838798,26.92369833,87.06408882,47.16928542,17.02938736,,39.58276485,80.07215087,49.97519028,41.53680503,68.19291555,76.30562339,32.72810897,Loamy,Flood,Vegetable,152.7498536
,74.44449759,97.14942641,43.00768688,87.36989929,20.57158655,23.62071328,94.88467472,76.10431605,20.92799101,45.41200469,99.42376291,18.22014446,67.14883809,22.49850051,61.09392481,Clay,Sprinkler,Vegetable,296.9340671
80.26854275,73.56215463,50.75950244,,33.19796941,72.06079699,80.6798522,,87.84717035,51.9631067,86.11527096,53.9706746,24.38591392,22.96766449,85.49797292,49.01782377,Clay,Sprinkler,Cereal,612.2577733
51.38203814,66.04205869,95.11435976,50.25456713,30.37866446,46.79592956,20.98483904,86.93507361,,10.30455879,14.22586353,59.53684989,24.56488608,41.40889543,63.6808043,44.79940288,Sandy,Sprinkler,Vegetable,449.4933461
15.2347416,99.10979615,70.91380393,16.51387539,53.26426508,28.55315443,27.04003781,10.02787587,36.01447597,46.16067206,80.38416727,72.49824546,43.59022689,62.73090737,94.43436045,50.47422601,Clay,Flood,Cereal,370.7250732
99.53796855,38.06914922,37.14281829,,54.89659214,46.24782569,29.0368466,89.40529855,41.61839907,19.51617411,28.60892735,97.14642024,90.50423904,22.49047127,87.93609418,49.2897485,Clay,Flood,Vegetable,609.4034117
15.20025049,40.59746774,26.94722724,30.0929861,29.35767059,16.83642583,60.12015744,,40.86003966,12.18634331,35.7508817,80.50162601,28.54246347,86.74510401,16.73848337,42.99200774,Loamy,Flood,Vegetable,186.076199
72.5531706,17.10454627,37.33615416,,34.46746541,72.58664337,80.83509886,78.20308287,39.40102934,84.20275416,54.38933592,30.1738604,47.45732569,12.47374417,22.35722875,35.95401119,Clay,Sprinkler,Fruit,415.6365606
98.53110327,49.85183229,18.37156683,48.33038395,25.27347152,32.74684019,38.28833909,42.55217302,31.86187046,92.4623923,50.4761051,37.26918376,38.04484738,19.25536735,64.10538357,51.5391086,Loamy,Drip,Vegetable,635.1639987
31.52620938,33.49436736,22.94811697,,74.66141605,38.02650805,17.62028328,76.43951201,64.79803852,28.69071835,56.85130962,18.78654156,80.86449813,20.44962279,56.64831759,50.14831005,Sandy,Sprinkler,Vegetable,257.9181799
22.80244318,40.9048032,19.41943963,59.86525451,79.30801281,20.89731684,51.80846172,46.15706849,91.03647867,58.53684375,59.02980361,68.00071277,14.51137891,57.52964134,25.17086176,46.12265711,Sandy,Drip,Cereal,230.8071909
20.92464455,85.11146112,48.06491894,93.77495778,51.60956477,87.81932025,77.3299217,16.38171301,37.63741718,35.01623414,39.83749219,26.26662759,27.6889056,65.8102611,21.64233054,46.94446672,Loamy,Flood,Cereal,351.0111219
37.29476328,94.19360622,81.60205386,10.48140898,74.26783204,54.40998514,29.94974588,79.07560259,26.80248677,54.42196948,25.77047617,33.16643996,28.95773881,46.33667169,60.75917051,60.80624153,Clay,Drip,Cereal,468.8057895
19.09412299,26.71597648,22.72451988,77.34149256,76.23418527,61.493219,29.79320932,16.41274168,85.47198997,49.29681888,79.16331064,89.93022897,99.36665203,35.98001449,14.40293932,52.90708729,Loamy,Sprinkler,Cereal,174.6160061
72.29452075,43.52580384,21.72883899,91.27455878,22.44479749,61.24894148,95.25043246,92.99083924,76.76049978,34.21459496,45.99785342,39.40801078,61.36975162,82.83856381,88.63617727,36.74024276,Clay,Sprinkler,Vegetable,492.5226199
15.60626183,93.57675059,67.90860546,22.57485103,96.95602224,46.94438031,95.87383544,14.58766322,93.77533284,73.03542217,55.52567762,60.99820465,22.50624379,16.14573854,82.63746278,62.89370882,Clay,Sprinkler,Cereal,366.7426854
55.84799153,15.56276146,27.74646838,18.65132666,83.89287524,27.32769239,99.14191589,53.139275,24.8967762,21.38418634,68.02270465,45.78094079,34.49792253,35.2262675,80.68329745,56.80748343,Clay,Drip,Fruit,329.4769678
99.70271685,18.31244753,18.78490343,,28.40351151,77.06194736,82.68936414,75.07309878,22.98261827,14.7765504,91.86741301,16.66281587,25.10398847,13.52040209,11.43974323,56.09239412,Loamy,Sprinkler,Cereal,563.3057463
83.25732426,24.65118903,25.01637204,94.03110155,26.75485322,21.43506388,26.93657523,45.39218183,58.72864549,79.09078897,73.6797548,42.65774469,21.21441127,11.25011215,14.28768491,42.06755346,Sandy,Drip,Vegetable,488.7049143
65.36974944,63.56915507,93.13582563,58.81479042,21.3095031,19.34864113,29.07833687,29.55101271,65.29902894,69.93370281,14.0913303,46.72613827,81.74638256,41.80418982,59.4855209,58.53808997,Loamy,Flood,Fruit,513.947877
37.56282587,23.54250439,83.93241275,57.47108173,22.45407063,73.91305338,40.62027174,78.31818653,,54.86735117,85.47043271,90.61309917,54.61773658,27.53412962,99.498312,51.80533151,Clay,Drip,Vegetable,260.7349809
66.15062527,97.12687433,41.86581061,22.70135065,77.33456191,28.79533184,38.63192782,80.58652343,63.90699727,52.10107934,99.04195136,39.20055883,66.80891232,34.15292694,40.80845809,38.38365304,Loamy,Flood,Fruit,631.4256219
57.43373175,50.20430745,69.02386906,10.071056,52.26888313,37.60954762,96.08749742,93.04254856,26.2341792,54.76702415,52.52365228,44.13170078,39.81261223,83.88524417,40.99373348,52.87812134,Sandy,Drip,Fruit,432.1869234
48.34750455,55.13661643,58.35481063,82.91260817,80.46407555,52.77047203,81.01665846,43.85485994,53.16523787,49.33216685,97.26313028,80.46070918,59.83255775,24.66820866,22.08501702,59.51870985,Loamy,Flood,Fruit,414.1481639
21.76393391,32.19927542,70.94118371,17.88171067,77.16294049,50.44161851,75.16079129,55.5626561,69.22833048,45.36030662,59.25958681,78.30609861,33.18121293,80.22100304,70.69022234,55.68167123,Sandy,Sprinkler,Vegetable,207.7930028
89.79437937,52.38642272,71.44040372,67.04648369,64.41514422,73.77212126,26.73669017,,48.94358043,54.97215426,51.36543963,81.8456749,37.72326474,70.75455608,68.20090201,32.00069891,Sandy,Drip,Fruit,603.9249408
50.48061839,69.57222694,66.58606136,92.31548091,71.77299459,66.10886141,91.85730034,33.13736397,71.15026022,57.5663654,39.82642883,95.83936661,68.70141499,39.38009726,19.11901747,53.99523449,Clay,Flood,Vegetable,468.6361951
,77.60594233,33.94912317,28.77867218,11.65201519,67.99565461,84.50833416,77.59296654,50.60721525,72.27120827,69.17993883,81.60017486,23.53151133,59.19005307,52.06710584,46.36197983,Sandy,Sprinkler,Fruit,364.3998491
43.09834158,77.84812744,13.51057787,69.87455526,38.05998821,74.26488976,24.72776572,40.56866605,40.02396228,74.00864447,30.68383785,46.68473829,65.54996733,49.99920488,70.03674179,31.15004484,Loamy,Sprinkler,Cereal,452.3739849
47.27167773,62.01020014,51.00101038,17.0828719,67.40399613,36.33514547,88.40532988,48.53344978,37.32445424,43.98661721,19.44407967,83.93576652,86.70113348,21.55557839,54.41645227,56.49331024,Loamy,Flood,Cereal,421.4612329
84.4784106,91.39237975,90.18764962,,10.84104581,39.00999806,34.50227827,46.33062919,46.98118531,47.21864705,12.45133923,55.78071689,20.83809036,91.64667896,70.69272237,56.83019123,Clay,Flood,Fruit,702.1564954
76.02529425,83.56670626,61.25475327,24.75385489,12.96792493,49.41979731,17.27827712,74.13951031,12.07806604,43.63274528,36.31421014,34.99426293,90.77151525,61.26561708,83.46433577,49.68742533,Loamy,Drip,Fruit,632.5011927
